,NDB_No,Shrt_Desc,nutri_values,nutri_scores,nutri_scores_uri
4597,http://idea.rpi.edu/heals/kb/usda#15146,"CRAYFISH,MXD SP,WILD,CKD,MOIST HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4598,http://idea.rpi.edu/heals/kb/usda#15147,"LOBSTER,NORTHERN,RAW",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4599,http://idea.rpi.edu/heals/kb/usda#15148,"LOBSTER,NORTHERN,CKD,MOIST HEAT",1,b,https://w3id.org/um/ken4256/nutriscore/b
4600,http://idea.rpi.edu/heals/kb/usda#15149,"SHRIMP,MIXED SPECIES,RAW",1,b,https://w3id.org/um/ken4256/nutriscore/b
4601,http://idea.rpi.edu/heals/kb/usda#15150,"SHRIMP,MXD SP,CKD,BREADED&FRIED",3,c,https://w3id.org/um/ken4256/nutriscore/c
4602,http://idea.rpi.edu/heals/kb/usda#15151,"SHRIMP,MXD SP,CKD,MOIST HEAT",6,c,https://w3id.org/um/ken4256/nutriscore/c
4603,http://idea.rpi.edu/heals/kb/usda#15152,"SHRIMP,MXD SP,CND",5,c,https://w3id.org/um/ken4256/nutriscore/c
4604,http://idea.rpi.edu/heals/kb/usda#15153,"SHRIMP,MXD SP,IMITN,MADE FROM SURIMI",3,c,https://w3id.org/um/ken4256/nutriscore/c
4605,http://idea.rpi.edu/heals/kb/usda#15154,"SPINY LOBSTER,MXD SP,RAW",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4606,http://idea.rpi.edu/heals/kb/usda#15155,"ABALONE,MIXED SPECIES,RAW",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4607,http://idea.rpi.edu/heals/kb/usda#15156,"ABALONE,MXD SP,CKD,FRIED",4,c,https://w3id.org/um/ken4256/nutriscore/c
4608,http://idea.rpi.edu/heals/kb/usda#15157,"CLAM,MIXED SPECIES,RAW",2,b,https://w3id.org/um/ken4256/nutriscore/b
4609,http://idea.rpi.edu/heals/kb/usda#15158,"CLAM,MXD SP,CKD,BREADED&FRIED",3,c,https://w3id.org/um/ken4256/nutriscore/c
4610,http://idea.rpi.edu/heals/kb/usda#15159,"CLAM,MXD SP,CKD,MOIST HEAT",6,c,https://w3id.org/um/ken4256/nutriscore/c
4611,http://idea.rpi.edu/heals/kb/usda#15160,"CLAM,MXD SP,CND,DRND SOL",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4612,http://idea.rpi.edu/heals/kb/usda#15162,"CLAM,MXD SP,CND,LIQ",2,b,https://w3id.org/um/ken4256/nutriscore/b
4613,http://idea.rpi.edu/heals/kb/usda#15163,"CUTTLEFISH,MXD SP,RAW",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4614,http://idea.rpi.edu/heals/kb/usda#15164,"MUSSEL,BLUE,RAW",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4615,http://idea.rpi.edu/heals/kb/usda#15165,"MUSSEL,BLUE,CKD,MOIST HEAT",1,b,https://w3id.org/um/ken4256/nutriscore/b
4616,http://idea.rpi.edu/heals/kb/usda#15166,"OCTOPUS,COMMON,RAW",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4617,http://idea.rpi.edu/heals/kb/usda#15167,"OYSTER,EASTERN,WILD,RAW",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4618,http://idea.rpi.edu/heals/kb/usda#15168,"OYSTER,EASTERN,CKD,BREADED&FRIED",4,c,https://w3id.org/um/ken4256/nutriscore/c
4619,http://idea.rpi.edu/heals/kb/usda#15169,"OYSTER,EASTERN,WILD,CKD,MOIST HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4620,http://idea.rpi.edu/heals/kb/usda#15170,"OYSTER,EASTERN,CANNED",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4621,http://idea.rpi.edu/heals/kb/usda#15171,"OYSTER,PACIFIC,RAW",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4622,http://idea.rpi.edu/heals/kb/usda#15172,"SCALLOP,MIXED SPECIES,RAW",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4623,http://idea.rpi.edu/heals/kb/usda#15173,"SCALLOP,MXD SP,CKD,BREADED&FRIED",4,c,https://w3id.org/um/ken4256/nutriscore/c
4624,http://idea.rpi.edu/heals/kb/usda#15174,"SCALLOP,MXD SP,IMITN,MADE FROM SURIMI",4,c,https://w3id.org/um/ken4256/nutriscore/c
4625,http://idea.rpi.edu/heals/kb/usda#15175,"SQUID,MIXED SPECIES,RAW",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4626,http://idea.rpi.edu/heals/kb/usda#15176,"SQUID,MXD SP,CKD,FRIED",1,b,https://w3id.org/um/ken4256/nutriscore/b
4627,http://idea.rpi.edu/heals/kb/usda#15177,"WHELK,UNSPECIFIED,RAW",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4628,http://idea.rpi.edu/heals/kb/usda#15178,"WHELK,UNSPEC,CKD,MOIST HEAT",2,b,https://w3id.org/um/ken4256/nutriscore/b
4629,http://idea.rpi.edu/heals/kb/usda#15179,"SALMON,CHINOOK,SMOKED,(LOX),REG",6,c,https://w3id.org/um/ken4256/nutriscore/c
4630,http://idea.rpi.edu/heals/kb/usda#15180,"SALMON,CHUM,CND,WO/SALT,DRND SOL W/BONE",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4631,http://idea.rpi.edu/heals/kb/usda#15181,"SALMON,PINK,CND,WO/SALT,SOL W/BONE&LIQ",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4632,http://idea.rpi.edu/heals/kb/usda#15182,"SALMON,SOCKEYE,CND,WO/SALT,DRND SOL W/BONE",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4633,http://idea.rpi.edu/heals/kb/usda#15183,"TUNA,LT,CND IN OIL,WO/SALT,DRND SOL",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4634,http://idea.rpi.edu/heals/kb/usda#15184,"TUNA,LT,CND IN H2O,WO/SALT,DRND SOL",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4635,http://idea.rpi.edu/heals/kb/usda#15185,"TUNA,WHITE,CND IN OIL,WO/SALT,DRND SOL",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4636,http://idea.rpi.edu/heals/kb/usda#15186,"TUNA,WHITE,CND IN H2O,WO/SALT,DRND SOL",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4637,http://idea.rpi.edu/heals/kb/usda#15187,"BASS,FRESHWATER,MXD SP,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4638,http://idea.rpi.edu/heals/kb/usda#15188,"BASS,STRIPED,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4639,http://idea.rpi.edu/heals/kb/usda#15189,"BLUEFISH,COOKED,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4640,http://idea.rpi.edu/heals/kb/usda#15190,"BURBOT,COOKED,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4641,http://idea.rpi.edu/heals/kb/usda#15191,"BUTTERFISH,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4642,http://idea.rpi.edu/heals/kb/usda#15192,"COD,PACIFIC,CKD,DRY HEAT",0,b,https://w3id.org/um/ken4256/nutriscore/b
4643,http://idea.rpi.edu/heals/kb/usda#15193,"CUSK,COOKED,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4644,http://idea.rpi.edu/heals/kb/usda#15194,"DOLPHINFISH,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4645,http://idea.rpi.edu/heals/kb/usda#15195,"DRUM,FRESHWATER,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4646,http://idea.rpi.edu/heals/kb/usda#15196,"HALIBUT,GREENLAND,CKD,DRY HEAT",1,b,https://w3id.org/um/ken4256/nutriscore/b
4647,http://idea.rpi.edu/heals/kb/usda#15197,"HERRING,PACIFIC,CKD,DRY HEAT",3,c,https://w3id.org/um/ken4256/nutriscore/c
4648,http://idea.rpi.edu/heals/kb/usda#15198,"LING,COOKED,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4649,http://idea.rpi.edu/heals/kb/usda#15199,"LINGCOD,COOKED,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4650,http://idea.rpi.edu/heals/kb/usda#15200,"MACKEREL,KING,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4651,http://idea.rpi.edu/heals/kb/usda#15201,"MACKEREL,PACIFIC&JACK,MXD SP,CKD,DRY HEAT",0,b,https://w3id.org/um/ken4256/nutriscore/b
4652,http://idea.rpi.edu/heals/kb/usda#15202,"MILKFISH,COOKED,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4653,http://idea.rpi.edu/heals/kb/usda#15203,"MONKFISH,COOKED,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4654,http://idea.rpi.edu/heals/kb/usda#15204,"PIKE,WALLEYE,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4655,http://idea.rpi.edu/heals/kb/usda#15205,"POLLOCK,ATLANTIC,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4656,http://idea.rpi.edu/heals/kb/usda#15206,"POUT,OCEAN,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4657,http://idea.rpi.edu/heals/kb/usda#15207,"ROE,MXD SP,CKD,DRY HEAT",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4658,http://idea.rpi.edu/heals/kb/usda#15208,"SABLEFISH,COOKED,DRY HEAT",2,b,https://w3id.org/um/ken4256/nutriscore/b
4659,http://idea.rpi.edu/heals/kb/usda#15209,"SALMON,ATLANTIC,WILD,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4660,http://idea.rpi.edu/heals/kb/usda#15210,"SALMON,CHINOOK,CKD,DRY HEAT",0,b,https://w3id.org/um/ken4256/nutriscore/b
4661,http://idea.rpi.edu/heals/kb/usda#15211,"SALMON,CHUM,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4662,http://idea.rpi.edu/heals/kb/usda#15212,"SALMON,PINK,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4663,http://idea.rpi.edu/heals/kb/usda#15213,"SCUP,COOKED,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4664,http://idea.rpi.edu/heals/kb/usda#15214,"SEATROUT,MXD SP,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4665,http://idea.rpi.edu/heals/kb/usda#15215,"SHAD,AMERICAN,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4666,http://idea.rpi.edu/heals/kb/usda#15216,"SPOT,COOKED,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4667,http://idea.rpi.edu/heals/kb/usda#15217,"SUCKER,WHITE,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4668,http://idea.rpi.edu/heals/kb/usda#15218,"SUNFISH,PUMPKIN SD,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4669,http://idea.rpi.edu/heals/kb/usda#15219,"TROUT,MXD SP,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4670,http://idea.rpi.edu/heals/kb/usda#15220,"TUNA,SKIPJACK,FRSH,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4671,http://idea.rpi.edu/heals/kb/usda#15221,"TUNA,YELLOWFIN,FRSH,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4672,http://idea.rpi.edu/heals/kb/usda#15222,"TURBOT,EUROPEAN,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4673,http://idea.rpi.edu/heals/kb/usda#15223,"WHITEFISH,MXD SP,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4674,http://idea.rpi.edu/heals/kb/usda#15224,"WOLFFISH,ATLANTIC,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4675,http://idea.rpi.edu/heals/kb/usda#15225,"YELLOWTAIL,MXD SP,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4676,http://idea.rpi.edu/heals/kb/usda#15226,"CRAB,DUNGENESS,CKD,MOIST HEAT",0,b,https://w3id.org/um/ken4256/nutriscore/b
4677,http://idea.rpi.edu/heals/kb/usda#15227,"CRAB,QUEEN,CKD,MOIST HEAT",3,c,https://w3id.org/um/ken4256/nutriscore/c
4678,http://idea.rpi.edu/heals/kb/usda#15228,"SPINY LOBSTER,MXD SP,CKD,MOIST HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4679,http://idea.rpi.edu/heals/kb/usda#15229,"CUTTLEFISH,MXD SP,CKD,MOIST HEAT",4,c,https://w3id.org/um/ken4256/nutriscore/c
4680,http://idea.rpi.edu/heals/kb/usda#15230,"OCTOPUS,COMMON,CKD,MOIST HEAT",2,b,https://w3id.org/um/ken4256/nutriscore/b
4681,http://idea.rpi.edu/heals/kb/usda#15231,"OYSTER,PACIFIC,CKD,MOIST HEAT",0,b,https://w3id.org/um/ken4256/nutriscore/b
4682,http://idea.rpi.edu/heals/kb/usda#15232,"ROUGHY,ORANGE,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4683,http://idea.rpi.edu/heals/kb/usda#15233,"CATFISH,CHANNEL,WILD,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4684,http://idea.rpi.edu/heals/kb/usda#15234,"CATFISH,CHANNEL,FARMED,RAW",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4685,http://idea.rpi.edu/heals/kb/usda#15235,"CATFISH,CHANNEL,FARMED,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4686,http://idea.rpi.edu/heals/kb/usda#15236,"SALMON,ATLANTIC,FARMED,RAW",0,b,https://w3id.org/um/ken4256/nutriscore/b
4687,http://idea.rpi.edu/heals/kb/usda#15237,"SALMON,ATLANTIC,FARMED,CKD,DRY HEAT",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4688,http://idea.rpi.edu/heals/kb/usda#15238,"SALMON,COHO,FARMED,RAW",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4689,http://idea.rpi.edu/heals/kb/usda#15239,"SALMON,COHO,FARMED,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4690,http://idea.rpi.edu/heals/kb/usda#15240,"TROUT,RAINBOW,FARMED,RAW",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4691,http://idea.rpi.edu/heals/kb/usda#15241,"TROUT,RAINBOW,FARMED,CKD,DRY HEAT",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4692,http://idea.rpi.edu/heals/kb/usda#15242,"CRAYFISH,MXD SP,FARMED,RAW",-5,a,https://w3id.org/um/ken4256/nutriscore/a
4693,http://idea.rpi.edu/heals/kb/usda#15243,"CRAYFISH,MXD SP,FARMED,CKD,MOIST HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4694,http://idea.rpi.edu/heals/kb/usda#15244,"OYSTER,EASTERN,WILD,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4695,http://idea.rpi.edu/heals/kb/usda#15245,"OYSTER,EASTERN,FARMED,RAW",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4696,http://idea.rpi.edu/heals/kb/usda#15246,"OYSTER,EASTERN,FARMED,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4697,http://idea.rpi.edu/heals/kb/usda#15247,"SALMON,COHO,WILD,CKD,DRY HEAT",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4698,http://idea.rpi.edu/heals/kb/usda#15250,"CONCH,BAKED OR BROILED",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4699,http://idea.rpi.edu/heals/kb/usda#15251,"USDA COMMODITY,SALMON NUGGETS,BREADED,FRZ,HTD",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4700,http://idea.rpi.edu/heals/kb/usda#15252,"USDA COMMODITY,SALMON NUGGETS,CKD AS PURCHASED,UNHTD",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4701,http://idea.rpi.edu/heals/kb/usda#15253,"SALMON,SOCKEYE,CND,TOTAL CAN CONTENTS",1,b,https://w3id.org/um/ken4256/nutriscore/b
4702,http://idea.rpi.edu/heals/kb/usda#15260,"FISH,SALMON,PINK,CND,DRND SOL",0,b,https://w3id.org/um/ken4256/nutriscore/b
4703,http://idea.rpi.edu/heals/kb/usda#15261,"FISH,TILAPIA,RAW",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4704,http://idea.rpi.edu/heals/kb/usda#15262,"FISH,TILAPIA,CKD,DRY HEAT",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4705,http://idea.rpi.edu/heals/kb/usda#15264,"SALMON,SOCKEYE,CND,DRND SOL,WO/ SKN & BONES",1,b,https://w3id.org/um/ken4256/nutriscore/b
4706,http://idea.rpi.edu/heals/kb/usda#15265,"FISH,SALMON,PINK,CND,DRND SOL,WO/ SKN & BONES",0,b,https://w3id.org/um/ken4256/nutriscore/b
4707,http://idea.rpi.edu/heals/kb/usda#15266,"FISH,POLLOCK,ALASKA,UNTREATED,RAW",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4708,http://idea.rpi.edu/heals/kb/usda#15267,"FISH,POLLOCK,ALASKA,UNTREATED,CKD",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4709,http://idea.rpi.edu/heals/kb/usda#15268,"FISH,COD,PACIFIC,UNTREATED,RAW",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4710,http://idea.rpi.edu/heals/kb/usda#15269,"FISH,COD,PACIFIC,UNTREATED,CKD",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4711,http://idea.rpi.edu/heals/kb/usda#15270,"CRUSTACEANS,SHRIMP,UNTREATED,RAW",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4712,http://idea.rpi.edu/heals/kb/usda#15271,"CRUSTACEANS,SHRIMP,UNTREATED,CKD",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4713,http://idea.rpi.edu/heals/kb/usda#15272,"FISH,SALMON,SOCKEYE,UNTREATED,RAW",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4714,http://idea.rpi.edu/heals/kb/usda#15273,"FISH,SALMON,SOCKEYE,UNTREATED,CKD",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4715,http://idea.rpi.edu/heals/kb/usda#15274,"FISH,TROUT,BROOK,RAW,NEW YORK STATE",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4716,http://idea.rpi.edu/heals/kb/usda#16001,"BEANS,ADZUKI,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4717,http://idea.rpi.edu/heals/kb/usda#16002,"BEANS,ADZUKI,MATURE SEEDS,CKD,BLD,WO/SALT",-8,a,https://w3id.org/um/ken4256/nutriscore/a
4718,http://idea.rpi.edu/heals/kb/usda#16003,"BEANS,ADZUKI,MATURE SEEDS,CND,SWTND",2,b,https://w3id.org/um/ken4256/nutriscore/b
4719,http://idea.rpi.edu/heals/kb/usda#16004,"BEANS,ADZUKI,YOKAN,MATURE SEEDS",1,b,https://w3id.org/um/ken4256/nutriscore/b
4720,http://idea.rpi.edu/heals/kb/usda#16005,"BEANS,BAKED,HOME PREPARED",-2,a,https://w3id.org/um/ken4256/nutriscore/a
4721,http://idea.rpi.edu/heals/kb/usda#16006,"BEANS,BKD,CND,PLN OR VEGETARIAN",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4722,http://idea.rpi.edu/heals/kb/usda#16007,"BEANS,BKD,CND,W/BF",4,c,https://w3id.org/um/ken4256/nutriscore/c
4723,http://idea.rpi.edu/heals/kb/usda#16008,"BEANS,BKD,CND,W/FRANKS",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4724,http://idea.rpi.edu/heals/kb/usda#16009,"BEANS,BKD,CND,W/PORK",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4725,http://idea.rpi.edu/heals/kb/usda#16010,"BEANS,BKD,CND,W/PORK&SWT SAU",0,b,https://w3id.org/um/ken4256/nutriscore/b
4726,http://idea.rpi.edu/heals/kb/usda#16011,"BEANS,BKD,CND,W/PORK&TOMATO SAU",-1,a,https://w3id.org/um/ken4256/nutriscore/a
4727,http://idea.rpi.edu/heals/kb/usda#16014,"BEANS,BLACK,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4728,http://idea.rpi.edu/heals/kb/usda#16015,"BEANS,BLACK,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4729,http://idea.rpi.edu/heals/kb/usda#16016,"BEANS,BLACK TURTLE,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4730,http://idea.rpi.edu/heals/kb/usda#16017,"BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,WO/ SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4731,http://idea.rpi.edu/heals/kb/usda#16018,"BEANS,BLACK TURTLE,MATURE SEEDS,CND",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4732,http://idea.rpi.edu/heals/kb/usda#16019,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4733,http://idea.rpi.edu/heals/kb/usda#16020,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4734,http://idea.rpi.edu/heals/kb/usda#16021,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CND",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4735,http://idea.rpi.edu/heals/kb/usda#16022,"BEANS,FRENCH,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4736,http://idea.rpi.edu/heals/kb/usda#16023,"BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT",-8,a,https://w3id.org/um/ken4256/nutriscore/a
4737,http://idea.rpi.edu/heals/kb/usda#16024,"BEANS,GREAT NORTHERN,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4738,http://idea.rpi.edu/heals/kb/usda#16025,"BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4739,http://idea.rpi.edu/heals/kb/usda#16026,"BEANS,GREAT NORTHERN,MATURE SEEDS,CND",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4740,http://idea.rpi.edu/heals/kb/usda#16027,"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4741,http://idea.rpi.edu/heals/kb/usda#16028,"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4742,http://idea.rpi.edu/heals/kb/usda#16029,"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CND",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4743,http://idea.rpi.edu/heals/kb/usda#16030,"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4744,http://idea.rpi.edu/heals/kb/usda#16031,"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4745,http://idea.rpi.edu/heals/kb/usda#16032,"BEANS,KIDNEY,RED,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4746,http://idea.rpi.edu/heals/kb/usda#16033,"BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4747,http://idea.rpi.edu/heals/kb/usda#16034,"BEANS,KIDNEY,RED,MATURE SEEDS,CND,SOL & LIQUIDS",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4748,http://idea.rpi.edu/heals/kb/usda#16035,"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4749,http://idea.rpi.edu/heals/kb/usda#16036,"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4750,http://idea.rpi.edu/heals/kb/usda#16037,"BEANS,NAVY,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4751,http://idea.rpi.edu/heals/kb/usda#16038,"BEANS,NAVY,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4752,http://idea.rpi.edu/heals/kb/usda#16039,"BEANS,NAVY,MATURE SEEDS,CND",-4,a,https://w3id.org/um/ken4256/nutriscore/a
4753,http://idea.rpi.edu/heals/kb/usda#16040,"BEANS,PINK,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4754,http://idea.rpi.edu/heals/kb/usda#16041,"BEANS,PINK,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4755,http://idea.rpi.edu/heals/kb/usda#16042,"BEANS,PINTO,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4756,http://idea.rpi.edu/heals/kb/usda#16043,"BEANS,PINTO,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4757,http://idea.rpi.edu/heals/kb/usda#16044,"BEANS,PINTO,MATURE SEEDS,CND,SOL & LIQUIDS",-3,a,https://w3id.org/um/ken4256/nutriscore/a
4758,http://idea.rpi.edu/heals/kb/usda#16045,"BEANS,SML WHITE,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4759,http://idea.rpi.edu/heals/kb/usda#16046,"BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4760,http://idea.rpi.edu/heals/kb/usda#16047,"BEANS,YEL,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4761,http://idea.rpi.edu/heals/kb/usda#16048,"BEANS,YEL,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4762,http://idea.rpi.edu/heals/kb/usda#16049,"BEANS,WHITE,MATURE SEEDS,RAW",-6,a,https://w3id.org/um/ken4256/nutriscore/a
4763,http://idea.rpi.edu/heals/kb/usda#16050,"BEANS,WHITE,MATURE SEEDS,CKD,BLD,WO/SALT",-9,a,https://w3id.org/um/ken4256/nutriscore/a
4764,http://idea.rpi.edu/heals/kb/usda#16051,"BEANS,WHITE,MATURE SEEDS,CND",-8,a,https://w3id.org/um/ken4256/nutriscore/a
4765,http://idea.rpi.edu/heals/kb/usda#16052,"BROADBEANS (FAVA BEANS),MATURE SEEDS,RAW",-5,a,https://w3id.org/um/ken4256/nutriscore/a
